sale_id,ganancia_total,n_productos,categoria_principal,n_categorias,precio_promedio,genero_principal,marca_principal,catalog_price_prom,desc_promedio,desc_maximo,hubo_descuento,tramo_descuento,channel,country,en_campana,campana_activa,age_range,mes,dia_semana,es_fin_semana,sale_date,costo_promedio,margen_pct
1014,84.68,2,Pants,2,44.925,Female,Tiva,44.925,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Mid-Season Clearance,16-25,5,4,0,2025-05-16,27.345,0.3913
1015,147.76,2,Sleepwear,2,44.485,Female,Tiva,44.485,0.0,0.0,0,sin_descuento,App Mobile,Spain,1,TIVA Week,56-65,5,1,0,2025-05-27,26.015,0.4152
1016,153.24,2,Pants,2,56.394999999999996,Female,Tiva,56.394999999999996,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,56-65,4,1,0,2025-04-22,27.495,0.5125
1017,133.14,2,Pants,2,45.730000000000004,Female,Tiva,45.730000000000004,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,TIVA Week,16-25,5,3,0,2025-05-22,23.54,0.4852
1018,127.13999999999999,2,T-Shirts,2,44.97,Female,Tiva,44.97,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mid-Season Clearance,36-45,5,4,0,2025-05-16,22.759999999999998,0.4939
1019,138.0,2,Dresses,2,54.13,Female,Tiva,60.144999999999996,0.1,0.1,1,bajo,E-commerce,Germany,1,Mother's Day Campaign,56-65,5,1,0,2025-05-06,33.879999999999995,0.3741
1020,246.66,2,Dresses,2,48.155,Female,Tiva,48.155,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Mid-Season Clearance,46-55,5,5,1,2025-05-17,20.085,0.5829
1024,199.37,2,Dresses,1,44.375,Female,Tiva,44.375,0.0,0.0,0,sin_descuento,App Mobile,Spain,1,Easter Promotion,56-65,4,1,0,2025-04-15,21.565,0.514
1025,30.54,2,T-Shirts,2,44.985,Female,Tiva,44.985,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,46-55,5,3,0,2025-05-29,29.715000000000003,0.3394
1026,97.96000000000001,2,Shoes,1,35.26,Female,Tiva,35.26,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mid-Season Clearance,26-35,5,0,0,2025-05-19,19.025000000000002,0.4604
1028,160.88,2,Pants,2,53.06,Female,Tiva,53.06,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,TIVA Week,26-35,5,6,1,2025-05-25,23.270000000000003,0.5614
1029,107.07,2,Sleepwear,1,48.22,Female,Tiva,48.22,0.0,0.0,0,sin_descuento,E-commerce,France,0,Sin campaña,56-65,4,3,0,2025-04-17,26.314999999999998,0.4543
1030,111.85,2,T-Shirts,2,26.125,Female,Tiva,26.125,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,Early Summer Deals,26-35,6,0,0,2025-06-16,14.94,0.4281
1031,99.91999999999999,2,Dresses,2,55.475,Female,Tiva,55.475,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,Spring Flash Sale,46-55,4,6,1,2025-04-06,35.02,0.3687
1034,83.43,2,Sleepwear,2,46.230000000000004,Female,Tiva,46.230000000000004,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,TIVA Week,36-45,5,5,1,2025-05-31,24.0,0.4809
1035,109.42999999999999,2,Dresses,2,39.075,Female,Tiva,39.075,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Mother's Day Campaign,36-45,5,0,0,2025-05-05,21.8,0.4421
1036,104.92,2,T-Shirts,2,46.39,Female,Tiva,46.39,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Early Summer Deals,36-45,6,4,0,2025-06-13,24.065,0.4812
1038,108.1,2,Dresses,2,56.05,Female,Tiva,56.05,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mother's Day Campaign,46-55,5,6,1,2025-05-04,29.025,0.4822
1039,184.48,2,Dresses,2,58.515,Female,Tiva,58.515,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,Early Summer Deals,56-65,6,4,0,2025-06-13,30.815,0.4734
1040,16.2,2,Sleepwear,1,42.004999999999995,Female,Tiva,60.005,0.3,0.3,1,alto,App Mobile,France,1,Mid-Season Clearance,26-35,5,4,0,2025-05-16,40.16,0.0439
1042,16.0,2,T-Shirts,1,16.905,Female,Tiva,24.15,0.3,0.3,1,alto,App Mobile,Germany,1,Mid-Season Clearance,56-65,5,1,0,2025-05-13,10.559999999999999,0.3753
1044,165.84,2,Shoes,1,53.595,Female,Tiva,53.595,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,46-55,4,2,0,2025-04-30,32.865,0.3868
1045,158.78,2,Sleepwear,2,49.55,Female,Tiva,49.55,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Mid-Season Clearance,26-35,5,2,0,2025-05-14,24.52,0.5051
1047,211.84,2,Sleepwear,2,64.48,Female,Tiva,64.48,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,36-45,4,3,0,2025-04-17,36.84,0.4287
1049,126.99,2,Dresses,2,42.5,Female,Tiva,42.5,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,16-25,4,5,1,2025-04-19,25.535,0.3992
1050,157.93,2,Shoes,2,42.925,Female,Tiva,47.69499999999999,0.1,0.1,1,bajo,E-commerce,Germany,1,Spring Flash Sale,36-45,4,6,1,2025-04-06,24.25,0.4351
1052,88.0,2,Pants,2,47.31,Female,Tiva,47.31,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,0,Sin campaña,46-55,4,3,0,2025-04-24,25.310000000000002,0.465
1053,130.83,2,T-Shirts,2,43.885000000000005,Female,Tiva,43.885000000000005,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Easter Promotion,56-65,4,0,0,2025-04-14,25.225,0.4252
1054,127.16,2,T-Shirts,2,57.065,Female,Tiva,57.065,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,56-65,4,0,0,2025-04-28,27.215,0.5231
1055,160.35,2,Pants,2,49.629999999999995,Female,Tiva,49.629999999999995,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,TIVA Week,26-35,5,2,0,2025-05-21,22.905,0.5385
1058,170.24,2,Shoes,2,62.665000000000006,Female,Tiva,62.665000000000006,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,TIVA Week,16-25,5,0,0,2025-05-26,29.45,0.53
1059,12.040000000000001,2,Shoes,2,40.725,Female,Tiva,58.18,0.3,0.3,1,alto,App Mobile,France,1,Mid-Season Clearance,26-35,5,6,1,2025-05-18,39.26,0.036
1060,26.23,2,Dresses,2,23.380000000000003,Female,Tiva,33.395,0.3,0.3,1,alto,App Mobile,Germany,1,Mid-Season Clearance,36-45,5,6,1,2025-05-18,13.945,0.4036
1061,137.28,2,Dresses,2,49.974999999999994,Female,Tiva,49.974999999999994,0.0,0.0,0,sin_descuento,App Mobile,France,1,Spring Flash Sale,36-45,4,5,1,2025-04-05,21.479999999999997,0.5702
1062,125.97,2,Shoes,1,44.7,Female,Tiva,44.7,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,Mother's Day Campaign,26-35,5,0,0,2025-05-05,23.705,0.4697
1064,93.97,2,Sleepwear,2,36.03,Female,Tiva,36.03,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,36-45,4,4,0,2025-04-18,24.215,0.3279
1066,234.57,2,Dresses,2,55.635000000000005,Female,Tiva,55.635000000000005,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mid-Season Clearance,46-55,5,2,0,2025-05-14,24.509999999999998,0.5594
1067,108.14,2,Shoes,2,36.665,Female,Tiva,36.665,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,TIVA Week,26-35,5,4,0,2025-05-30,18.145000000000003,0.5051
1068,209.3,2,Pants,2,45.265,Female,Tiva,45.265,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Mid-Season Clearance,56-65,5,0,0,2025-05-19,24.335,0.4624
1070,142.69,2,Shoes,2,46.465,Female,Tiva,46.465,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,0,Sin campaña,36-45,4,2,0,2025-04-30,20.630000000000003,0.556
1071,105.76,2,Sleepwear,2,46.545,Female,Tiva,46.545,0.0,0.0,0,sin_descuento,App Mobile,Spain,1,June Price Drop,26-35,6,3,0,2025-06-05,25.235,0.4578
1078,143.01999999999998,2,T-Shirts,2,56.83,Female,Tiva,56.83,0.0,0.0,0,sin_descuento,E-commerce,France,1,Early Summer Deals,46-55,6,0,0,2025-06-16,30.810000000000002,0.4579
1079,66.03999999999999,2,Shoes,2,63.089999999999996,Female,Tiva,63.089999999999996,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,Early Summer Deals,46-55,6,6,1,2025-06-15,37.31999999999999,0.4085
1082,104.61,2,T-Shirts,2,61.02,Female,Tiva,61.02,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,June Price Drop,46-55,6,2,0,2025-06-04,40.615,0.3344
1083,124.98,2,T-Shirts,2,42.325,Female,Tiva,42.325,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mid-Season Clearance,46-55,5,3,0,2025-05-15,26.195,0.3811
1084,263.52,2,Dresses,2,57.1,Female,Tiva,57.1,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,16-25,4,0,0,2025-04-28,26.365000000000002,0.5383
1085,96.6,2,Sleepwear,2,50.010000000000005,Female,Tiva,50.010000000000005,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Mid-Season Clearance,56-65,5,2,0,2025-05-14,25.86,0.4829
1086,75.64,2,Shoes,2,32.95,Female,Tiva,32.95,0.0,0.0,0,sin_descuento,E-commerce,France,0,Sin campaña,26-35,4,3,0,2025-04-17,21.855,0.3367
1087,127.15,2,Shoes,2,54.685,Female,Tiva,54.685,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,46-55,5,5,1,2025-05-24,35.394999999999996,0.3527
1088,144.04,2,Sleepwear,2,57.900000000000006,Female,Tiva,57.900000000000006,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,Easter Promotion,46-55,4,6,1,2025-04-13,34.125,0.4106
1093,49.39,2,Shoes,2,53.775,Female,Tiva,53.775,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,36-45,5,6,1,2025-05-25,29.08,0.4592
1095,132.51,2,Dresses,1,37.35,Female,Tiva,37.35,0.0,0.0,0,sin_descuento,E-commerce,France,1,Early Summer Deals,26-35,6,0,0,2025-06-16,18.42,0.5068
1096,88.56,2,T-Shirts,2,54.745000000000005,Female,Tiva,54.745000000000005,0.0,0.0,0,sin_descuento,E-commerce,France,1,Spring Flash Sale,46-55,4,5,1,2025-04-05,32.605000000000004,0.4044
1097,122.19,2,T-Shirts,1,48.705,Female,Tiva,48.705,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,Early Summer Deals,16-25,6,6,1,2025-06-15,22.28,0.5426
1098,210.64000000000001,2,Pants,2,55.765,Female,Tiva,55.765,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,TIVA Week,26-35,5,1,0,2025-05-27,23.005,0.5875
1099,80.64,2,Dresses,2,38.44,Female,Tiva,42.709999999999994,0.1,0.1,1,bajo,E-commerce,Germany,1,Mother's Day Campaign,46-55,5,1,0,2025-05-06,25.0,0.3496
1100,113.52000000000001,2,Dresses,1,65.715,Female,Tiva,65.715,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Early Summer Deals,46-55,6,1,0,2025-06-17,37.335,0.4319
1102,55.260000000000005,2,Shoes,2,35.765,Female,Tiva,51.09,0.3,0.3,1,alto,App Mobile,Spain,1,Mid-Season Clearance,36-45,5,2,0,2025-05-14,25.68,0.282
1103,39.790000000000006,2,Pants,2,54.065,Female,Tiva,54.065,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,46-55,5,5,1,2025-05-31,34.17,0.368
1106,81.64,2,Sleepwear,2,37.72,Female,Tiva,37.72,0.0,0.0,0,sin_descuento,E-commerce,France,1,June Price Drop,26-35,6,3,0,2025-06-05,22.98,0.3908
1108,78.77000000000001,2,Shoes,2,42.275,Female,Tiva,42.275,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,TIVA Week,46-55,5,1,0,2025-05-27,25.450000000000003,0.398
1109,35.739999999999995,2,Dresses,1,32.025,Female,Tiva,32.025,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,16-25,5,1,0,2025-05-27,16.575000000000003,0.4824
1110,134.04000000000002,2,Shoes,2,48.845,Female,Tiva,54.275000000000006,0.1,0.1,1,bajo,E-commerce,Italy,1,June Price Drop,16-25,6,4,0,2025-06-06,32.089999999999996,0.343
1111,96.46,2,T-Shirts,2,40.71,Female,Tiva,40.71,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,26-35,4,4,0,2025-04-18,22.555,0.446
1112,78.85,2,Sleepwear,2,55.76,Female,Tiva,55.76,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,16-25,4,4,0,2025-04-25,36.185,0.3511
1113,139.0,2,Pants,2,61.18,Female,Tiva,61.18,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,56-65,4,5,1,2025-04-19,31.740000000000002,0.4812
1115,214.12,2,Dresses,2,53.44,Female,Tiva,53.44,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,0,Sin campaña,26-35,4,5,1,2025-04-19,30.7,0.4255
1116,120.99000000000001,2,Pants,2,37.715,Female,Tiva,37.715,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,26-35,5,2,0,2025-05-21,23.68,0.3721
1117,85.91,2,Pants,1,63.51,Female,Tiva,63.51,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Early Summer Deals,56-65,6,6,1,2025-06-15,32.55,0.4875
1119,63.42,2,Sleepwear,2,36.805,Female,Tiva,36.805,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mid-Season Clearance,26-35,5,0,0,2025-05-19,20.95,0.4308
1122,162.04,2,Shoes,2,58.545,Female,Tiva,58.545,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Early Summer Deals,56-65,6,0,0,2025-06-16,37.025,0.3676
1123,143.74,2,T-Shirts,2,44.540000000000006,Female,Tiva,44.540000000000006,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,36-45,5,1,0,2025-05-27,25.59,0.4255
1124,89.02,2,Pants,2,49.92,Female,Tiva,49.92,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,26-35,4,1,0,2025-04-29,23.91,0.521
1127,127.56,2,Pants,2,46.84,Female,Tiva,46.84,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Mid-Season Clearance,46-55,5,1,0,2025-05-13,25.58,0.4539
1128,41.59,2,T-Shirts,2,48.42,Female,Tiva,48.42,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,36-45,5,5,1,2025-05-31,27.625,0.4295
1129,58.74,2,Shoes,2,40.82,Female,Tiva,40.82,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,TIVA Week,46-55,5,2,0,2025-05-21,20.92,0.4875
1130,288.51,2,Sleepwear,1,64.16499999999999,Female,Tiva,64.16499999999999,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,TIVA Week,46-55,5,0,0,2025-05-26,32.055,0.5004
1132,131.76999999999998,2,Pants,1,30.445,Female,Tiva,30.445,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,16-25,5,1,0,2025-05-20,15.23,0.4998
1133,83.2,2,T-Shirts,2,37.019999999999996,Female,Tiva,37.019999999999996,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,46-55,4,4,0,2025-04-25,23.305,0.3705
1134,149.16,2,Shoes,2,45.725,Female,Tiva,45.725,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,TIVA Week,46-55,5,2,0,2025-05-28,24.1,0.4729
1135,103.74,2,Pants,2,54.53,Female,Tiva,54.53,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,16-25,5,1,0,2025-05-20,25.259999999999998,0.5368
1136,64.25,2,Pants,2,55.985,Female,Tiva,55.985,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,Early Summer Deals,56-65,6,5,1,2025-06-14,23.86,0.5738
1137,187.03,2,Pants,1,45.665,Female,Tiva,45.665,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Mid-Season Clearance,26-35,5,5,1,2025-05-17,22.79,0.5009
1138,196.44,2,Sleepwear,2,63.230000000000004,Female,Tiva,63.230000000000004,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,56-65,4,6,1,2025-04-27,31.0,0.5097
1139,219.44,2,Shoes,2,52.769999999999996,Female,Tiva,52.769999999999996,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,56-65,4,2,0,2025-04-16,25.34,0.5198
1143,58.79,2,Pants,2,50.51,Female,Tiva,56.12,0.1,0.1,1,bajo,E-commerce,France,1,Spring Flash Sale,36-45,4,6,1,2025-04-06,30.57,0.3948
1144,64.8,2,Shoes,2,70.995,Female,Tiva,70.995,0.0,0.0,0,sin_descuento,E-commerce,Portugal,1,TIVA Week,16-25,5,1,0,2025-05-20,38.595,0.4564
1146,166.72,2,Dresses,2,49.64,Female,Tiva,49.64,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,TIVA Week,26-35,5,5,1,2025-05-24,25.035,0.4957
1148,88.25,2,Dresses,2,44.894999999999996,Female,Tiva,64.14,0.3,0.3,1,alto,App Mobile,Germany,1,Mid-Season Clearance,16-25,5,1,0,2025-05-13,36.07,0.1966
1149,185.60000000000002,2,Pants,2,58.22,Female,Tiva,58.22,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,TIVA Week,26-35,5,4,0,2025-05-30,32.805,0.4365
1150,256.35,2,T-Shirts,2,68.80000000000001,Female,Tiva,68.80000000000001,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,June Price Drop,26-35,6,3,0,2025-06-05,40.19,0.4158
1152,218.93,2,Shoes,1,61.865,Female,Tiva,61.865,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,56-65,4,1,0,2025-04-22,25.65,0.5854
1153,39.18,2,T-Shirts,2,37.475,Female,Tiva,53.54,0.3,0.3,1,alto,App Mobile,Italy,1,Mid-Season Clearance,56-65,5,5,1,2025-05-17,27.68,0.2614
1154,176.56,2,Dresses,2,40.43000000000001,Female,Tiva,40.43000000000001,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Mother's Day Campaign,26-35,5,0,0,2025-05-05,18.36,0.5459
1155,175.22,2,Sleepwear,1,65.155,Female,Tiva,65.155,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,16-25,5,4,0,2025-05-23,37.125,0.4302
1156,251.15999999999997,2,T-Shirts,2,54.254999999999995,Female,Tiva,54.254999999999995,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,TIVA Week,46-55,5,2,0,2025-05-21,22.86,0.5787
1158,89.0,2,Sleepwear,2,58.08,Female,Tiva,58.08,0.0,0.0,0,sin_descuento,E-commerce,France,0,Sin campaña,26-35,4,1,0,2025-04-29,35.83,0.3831
1160,124.99,2,Shoes,2,49.735,Female,Tiva,49.735,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,0,Sin campaña,56-65,4,5,1,2025-04-19,28.59,0.4252
1161,155.03,2,T-Shirts,2,41.965,Female,Tiva,41.965,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,26-35,4,5,1,2025-04-26,18.95,0.5484
1162,210.63,2,Dresses,2,55.785000000000004,Female,Tiva,55.785000000000004,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,Mother's Day Campaign,56-65,5,6,1,2025-05-04,32.614999999999995,0.4153
1165,77.72,2,Sleepwear,1,38.52,Female,Tiva,38.52,0.0,0.0,0,sin_descuento,E-commerce,France,0,Sin campaña,56-65,4,1,0,2025-04-22,19.09,0.5044
1166,96.98,2,Dresses,2,52.55500000000001,Female,Tiva,52.55500000000001,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Mid-Season Clearance,16-25,5,5,1,2025-05-17,31.745,0.396
1168,138.69,2,T-Shirts,2,38.265,Female,Tiva,38.265,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Early Summer Deals,26-35,6,4,0,2025-06-13,19.479999999999997,0.4909
1169,63.69,2,Sleepwear,2,45.025,Female,Tiva,45.025,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Mid-Season Clearance,56-65,5,4,0,2025-05-16,22.86,0.4923
1170,88.82,2,T-Shirts,2,53.58,Female,Tiva,53.58,0.0,0.0,0,sin_descuento,App Mobile,France,1,June Price Drop,36-45,6,2,0,2025-06-04,31.375,0.4144
1172,157.84,2,Sleepwear,2,48.38,Female,Tiva,48.38,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,TIVA Week,16-25,5,5,1,2025-05-31,28.65,0.4078
1173,71.56,2,T-Shirts,2,27.765,Female,Tiva,39.660000000000004,0.3,0.3,1,alto,App Mobile,Spain,1,Mid-Season Clearance,56-65,5,4,0,2025-05-16,20.42,0.2645
1175,28.740000000000002,2,Sleepwear,2,35.96,Female,Tiva,35.96,0.0,0.0,0,sin_descuento,E-commerce,France,1,Mother's Day Campaign,56-65,5,0,0,2025-05-05,21.59,0.3996
1177,210.32999999999998,2,T-Shirts,1,46.215,Female,Tiva,46.215,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,56-65,4,6,1,2025-04-27,22.435000000000002,0.5146
1178,153.57,2,Dresses,2,55.415,Female,Tiva,55.415,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,Easter Promotion,16-25,4,1,0,2025-04-15,29.17,0.4736
1179,130.7,2,Dresses,2,61.21,Female,Tiva,61.21,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,36-45,4,1,0,2025-04-29,30.009999999999998,0.5097
1180,111.97,2,Sleepwear,2,31.154999999999998,Female,Tiva,31.154999999999998,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,TIVA Week,36-45,5,0,0,2025-05-26,18.295,0.4128
1182,79.78,2,Dresses,1,32.985,Female,Tiva,32.985,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Early Summer Deals,26-35,6,0,0,2025-06-16,17.7,0.4634
1183,239.76,2,Dresses,2,58.05500000000001,Female,Tiva,58.05500000000001,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,16-25,4,4,0,2025-04-18,28.085,0.5162
1184,46.05,2,T-Shirts,2,44.415000000000006,Female,Tiva,44.415000000000006,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,56-65,4,4,0,2025-04-25,28.9,0.3493
1185,84.94,2,Shoes,1,51.84,Female,Tiva,51.84,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Mother's Day Campaign,26-35,5,0,0,2025-05-05,30.605,0.4096
1186,233.89,2,Sleepwear,1,56.355000000000004,Female,Tiva,56.355000000000004,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,56-65,4,3,0,2025-04-17,31.31,0.4444
1187,70.2,2,Shoes,2,40.355,Female,Tiva,40.355,0.0,0.0,0,sin_descuento,E-commerce,France,1,Easter Promotion,56-65,4,0,0,2025-04-14,22.805,0.4349
1189,261.93,2,Sleepwear,2,56.230000000000004,Female,Tiva,56.230000000000004,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,46-55,4,3,0,2025-04-24,23.195,0.5875
1192,142.31,2,Sleepwear,1,47.595,Female,Tiva,47.595,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,TIVA Week,46-55,5,3,0,2025-05-22,26.5,0.4432
1193,168.70999999999998,2,T-Shirts,1,47.230000000000004,Female,Tiva,47.230000000000004,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Easter Promotion,36-45,4,1,0,2025-04-15,25.545,0.4591
1194,204.38,2,Dresses,2,58.75,Female,Tiva,58.75,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Mid-Season Clearance,16-25,5,1,0,2025-05-13,30.4,0.4826
1195,75.80000000000001,2,T-Shirts,2,42.445,Female,Tiva,42.445,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,26-35,4,1,0,2025-04-22,19.505,0.5405
1196,61.12,2,T-Shirts,2,41.035,Female,Tiva,41.035,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,TIVA Week,56-65,5,4,0,2025-05-23,25.755000000000003,0.3724
1197,170.44,2,T-Shirts,1,48.07,Female,Tiva,48.07,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,TIVA Week,46-55,5,3,0,2025-05-22,26.765,0.4432
1198,56.84,2,Shoes,2,37.23,Female,Tiva,41.364999999999995,0.1,0.1,1,bajo,E-commerce,Spain,1,Mother's Day Campaign,26-35,5,1,0,2025-05-06,25.59,0.3127
1199,124.11,2,Sleepwear,2,47.475,Female,Tiva,47.475,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Early Summer Deals,16-25,6,5,1,2025-06-14,30.284999999999997,0.3621
1200,18.64,2,T-Shirts,2,33.4,Female,Tiva,47.71,0.3,0.3,1,alto,App Mobile,Italy,1,Mid-Season Clearance,16-25,5,4,0,2025-05-16,28.96,0.1329
1201,129.32,2,Shoes,2,49.45,Female,Tiva,49.45,0.0,0.0,0,sin_descuento,App Mobile,Portugal,0,Sin campaña,46-55,4,3,0,2025-04-17,23.685000000000002,0.521
1205,164.36,2,Shoes,1,60.265,Female,Tiva,60.265,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,TIVA Week,36-45,5,2,0,2025-05-28,28.06,0.5344
1206,146.2,2,Shoes,2,41.62,Female,Tiva,41.62,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,26-35,4,5,1,2025-04-19,22.9,0.4498
1207,100.7,2,T-Shirts,2,50.81,Female,Tiva,50.81,0.0,0.0,0,sin_descuento,App Mobile,Spain,1,Spring Flash Sale,46-55,4,5,1,2025-04-05,32.36,0.3631
1208,133.02,2,Pants,2,53.239999999999995,Female,Tiva,59.155,0.1,0.1,1,bajo,E-commerce,France,1,June Price Drop,26-35,6,4,0,2025-06-06,37.019999999999996,0.3047
1209,80.92999999999999,2,T-Shirts,2,39.045,Female,Tiva,39.045,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,36-45,4,6,1,2025-04-20,23.68,0.3935
1210,243.84,2,Sleepwear,2,67.9,Female,Tiva,67.9,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,Early Summer Deals,36-45,6,1,0,2025-06-17,37.42,0.4489
1211,183.2,2,Shoes,2,49.0,Female,Tiva,49.0,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,TIVA Week,56-65,5,4,0,2025-05-23,20.555,0.5805
1213,164.17,2,Shoes,2,63.475,Female,Tiva,63.475,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Mid-Season Clearance,26-35,5,4,0,2025-05-16,32.03,0.4954
1214,116.62,2,Pants,2,44.2,Female,Tiva,49.11,0.1,0.1,1,bajo,E-commerce,Germany,1,June Price Drop,26-35,6,4,0,2025-06-06,27.119999999999997,0.3864
1215,249.69,2,Sleepwear,2,62.485,Female,Tiva,62.485,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,46-55,4,1,0,2025-04-22,35.010000000000005,0.4397
1216,51.46,2,T-Shirts,2,34.265,Female,Tiva,34.265,0.0,0.0,0,sin_descuento,App Mobile,Spain,0,Sin campaña,56-65,4,6,1,2025-04-27,16.775,0.5104
